date,stock_name,stock_code,end_date,br_pr_D1,tr_pr_D0,tr_hpr_D0,Volume_D10,Volume_D9,Volume_D8,Volume_D7,Volume_D6,Volume_D5,Volume_D4,Volume_D3,Volume_D2,Volume_D1,tr_vol_D0,lpr_D10,lpr_D9,lpr_D8,lpr_D7,lpr_D6,lpr_D5,lpr_D4,lpr_D3,lpr_D2,lpr_D1,gap_change,mean_vlome,today_vlome,vlome_change,slope,day_change,deter_change
2021-12-01,바이넥스,053030,20211201,15550,15900,17200,210739,173089,144257,138647,426480,178383,180277,455082,704972,684261,1664903,14750,14400,14400,14650,14900,15000,14650,14750,15150,15400,0.022508038585209,262912.6,1664903,5.332534081668205,0.0071765031864783,1300,1
2021-12-01,국동,005320,20211201,2320,2390,2760,798870,801939,1037490,467254,305904,489821,242471,614222,500421,723655,4463117,2410,2320,2320,2325,2370,2345,2350,2350,2285,2255,0.0301724137931034,526115.2,4463117,7.483155400186119,-0.0428316478286737,370,1
2021-12-01,케이씨피드,025880,20211201,2475,2555,3145,376776,130768,109619,174098,215335,267244,119157,147280,210397,199403,4218188,2900,2855,2865,2825,2905,2835,2765,2675,2550,2475,0.0323232323232323,175381.9,4218188,23.05144430525613,-0.0176485087503081,590,1
2021-12-02,바이넥스,053030,20211202,15650,15800,16150,173089,144257,138647,426480,178383,180277,455082,704972,684261,1664903,459249,14400,14400,14650,14900,15000,14650,14750,15150,15400,15650,0.0095846645367412,310159.8,459249,0.480685117800566,0.0065100342633382,350,1
2021-12-02,바이오스마트,038460,20211202,5070,5540,6490,43011,69687,48730,551914,139291,116292,98434,676853,674289,300455,7720366,4730,4650,4685,4735,4950,4965,4865,4885,4730,4770,0.0927021696252465,242499.1,7720366,30.836678981489,0.0104071081667824,950,1
2021-12-03,파인테크닉스,106240,20211203,10750,11150,11400,2169326,1738416,958215,807783,3397251,1481391,1560074,1640918,1070289,1063515,1534947,12000,11150,10900,10550,11100,10550,9990,10200,10000,10050,0.0372093023255815,1483506.3,1534947,0.034675080247384,-0.0041462749696275,250,1
2021-12-03,드림어스컴퍼니,060570,20211203,5920,6240,6440,98476,282371,72340,67324,643833,238477,179202,717098,1273528,1145874,3039909,5030,5140,5030,5030,5200,5060,5020,4960,5150,5660,0.0540540540540539,357908.9,3039909,7.493527263501969,0.0072067594433399,200,1
2021-12-06,서연탑메탈,019770,20211206,5450,5800,7080,117982,94261,134974,72263,102097,83576,176227,125206,117586,47484,2236130,6120,6020,5870,5910,5640,5440,5140,5040,5130,5340,0.0642201834862385,103125.2,2236130,20.68364279535943,-0.0068918965696285,1280,1
2021-12-07,휴센텍,215090,20211207,1940,2020,2090,1279143,896097,1075507,1125710,889401,914507,784072,483308,858768,2509100,1876380,1850,1900,1965,1945,1900,1845,1820,1870,1905,1885,0.0412371134020619,830860.3,1876380,1.2583579935158773,-0.0154145257603107,70,1
2021-12-07,나무가,190510,20211207,10300,10800,11850,631985,232764,184594,262374,222200,199594,243920,250887,596555,238641,3244248,10100,10050,9990,9520,9290,9150,8890,9100,9330,10050,0.0485436893203883,283672.3,3244248,10.436604842982554,-0.0031318517433189,1050,1
2021-12-07,이랜텍,054210,20211207,11850,12500,12850,374776,237463,565796,677319,523988,662137,482770,312441,220088,188353,760256,12200,12250,12450,11600,11200,10700,10550,11400,11650,11400,0.0548523206751054,406962.8,760256,0.8681216071837525,-0.0028007726269315,350,1
2021-12-08,칩스앤미디어,094360,20211208,20550,20950,26250,1107776,374409,362770,463188,417513,556382,1789226,1016042,2165599,1579016,12654229,16250,16700,16400,15900,15600,15500,16800,18850,18800,18850,0.0194647201946471,827915.5,12654229,14.284445091316686,0.0016001571447998,5300,1
2021-12-08,트루윈,105550,20211208,8350,8450,9170,111151,146705,612843,377950,287586,186061,128090,82977,111574,143725,1978959,8240,8280,8390,8400,8340,8130,8140,8200,8210,8290,0.0119760479041917,205410.7,1978959,8.634157324813167,-0.0120790629575398,720,1
2021-12-09,태경산업,015890,20211209,7000,7200,7700,233523,344050,201550,354213,258362,257440,152739,212161,461542,337974,4145896,6770,6670,6500,6460,6470,6600,6860,6850,7010,6920,0.0285714285714284,248328.0,4145896,15.695241777004608,0.0095194162542984,500,1
2021-12-09,트루윈,105550,20211209,8750,8770,8970,146705,612843,377950,287586,186061,128090,82977,111574,143725,1978959,459161,8280,8390,8400,8340,8130,8140,8200,8210,8290,8450,0.0022857142857142,208648.1,459161,1.2006478851233249,-0.0023574415087623,200,1
2021-12-09,모비릭스,348030,20211209,21150,21550,23900,113140,181464,116341,165057,61605,49347,145968,55177,48795,41353,840808,20800,21400,20550,20450,19450,19800,20750,21250,20800,20950,0.0189125295508274,96079.4,840808,7.75117871260645,0.0002904310608376,2350,1
2021-12-10,멕아이씨에스,058110,20211210,13550,14350,15550,8699157,7123958,3827197,741651,500465,496577,3449559,2162972,12733695,3211992,8601469,9650,12100,11250,12400,12400,12000,11850,11400,11150,13250,0.0590405904059041,3975078.1,8601469,1.1638490574562548,0.0014497909810548,1200,1
2021-12-10,알서포트,131370,20211210,9080,9230,10000,14616712,9960972,3255487,2813562,16334482,13332266,3955037,1708118,9487847,2733702,26647419,7690,8800,8560,8130,8600,8950,8710,8300,8420,8740,0.0165198237885462,7547448.3,26647419,2.530652737296657,0.0030412453859733,770,1
2021-12-10,에디슨EV,136510,20211210,19500,20350,20650,3155535,1762324,920847,16229041,30122197,26489418,7944897,3972005,7293633,3486236,3428241,26550,22950,16100,13000,13200,18850,18400,18200,18650,18750,0.0435897435897436,9791054.7,3428241,-0.6498598869026847,-0.0002280197516447,300,1
2021-12-13,삼일,032280,20211213,2855,2960,3185,337347,498743,290048,202387,629810,2215760,1106134,2033388,13710233,3580836,4757933,2210,2135,2125,2165,2265,2385,2500,2395,2590,2840,0.0367775831873904,2102703.5,4757933,1.2627693348111135,0.0117986420627317,225,1
2021-12-13,이엠텍,091120,20211213,24100,24350,25900,147120,204857,130185,75819,64018,42216,201765,157328,118115,103229,528512,22350,21550,21350,21900,22650,22400,23000,23700,23750,23850,0.0103734439834024,116732.3,528512,3.5275557836177303,0.0029172229639519,1550,1
2021-12-13,이엠텍,091120,20211213,24100,24350,25900,147120,204857,130185,75819,64018,42216,201765,157328,118115,103229,528512,22350,21550,21350,21900,22650,22400,23000,23700,23750,23850,0.0103734439834024,116732.3,528512,3.5275557836177303,0.0029172229639519,1550,1
2021-12-13,로보티즈,108490,20211213,12950,13850,16800,30525,40907,20574,16788,19960,19027,20153,24271,13537,19583,3980516,12100,12000,11900,12000,12450,12450,12700,12800,12900,12750,0.0694980694980695,22254.2,3980516,177.86583206765465,0.0072829675665177,2950,1
2021-12-13,로보티즈,108490,20211213,12950,13850,16800,30525,40907,20574,16788,19960,19027,20153,24271,13537,19583,3980516,12100,12000,11900,12000,12450,12450,12700,12800,12900,12750,0.0694980694980695,22254.2,3980516,177.86583206765465,0.0072829675665177,2950,1
2021-12-13,삼일,032280,20211213,2855,2960,3185,337347,498743,290048,202387,629810,2215760,1106134,2033388,13710233,3580836,4757933,2210,2135,2125,2165,2265,2385,2500,2395,2590,2840,0.0367775831873904,2102703.5,4757933,1.2627693348111135,0.0117986420627317,225,1
2021-12-14,셀루메드,049180,20211214,5980,6220,7640,280280,181667,231836,96595,68113,108503,146594,101059,90732,68079,9051828,5510,5450,5720,5990,5890,5880,6010,6110,6010,5980,0.040133779264214,131301.9,9051828,67.9390481021219,0.0112765248305743,1420,1
2021-12-14,셀루메드,049180,20211214,5980,6220,7640,280280,181667,231836,96595,68113,108503,146594,101059,90732,68079,9051828,5510,5450,5720,5990,5890,5880,6010,6110,6010,5980,0.040133779264214,131301.9,9051828,67.9390481021219,0.0112765248305743,1420,1
2021-12-14,국전약품,307750,20211214,12600,13200,13650,22954609,14590964,12346837,3730288,3885246,6637178,3106198,2354507,1888794,1751227,4087545,11600,13300,13450,12850,12600,12700,12900,13100,12700,12350,0.0476190476190476,7150827.1,4087545,-0.4283815084831235,0.0002136534744124,450,1
2021-12-14,버킷스튜디오,066410,20211214,7080,7340,8060,7163784,6363022,2885448,6566306,2672156,22865704,4791740,6272515,14379286,14214580,38084578,5760,5570,5900,5900,5990,6290,6100,6260,6260,6700,0.0367231638418079,7396802.1,38084578,4.148789637078434,0.0086096423687016,720,1
2021-12-14,버킷스튜디오,066410,20211214,7080,7340,8060,7163784,6363022,2885448,6566306,2672156,22865704,4791740,6272515,14379286,14214580,38084578,5760,5570,5900,5900,5990,6290,6100,6260,6260,6700,0.0367231638418079,7396802.1,38084578,4.148789637078434,0.0086096423687016,720,1
2021-12-14,국전약품,307750,20211214,12600,13200,13650,22954609,14590964,12346837,3730288,3885246,6637178,3106198,2354507,1888794,1751227,4087545,11600,13300,13450,12850,12600,12700,12900,13100,12700,12350,0.0476190476190476,7150827.1,4087545,-0.4283815084831235,0.0002136534744124,450,1
2021-12-15,제일약품,271980,20211215,31350,32700,33700,37361,32567,27859,26845,138116,32988,77214,33747,29788,24014,168110,29800,29600,30300,30000,30200,31100,31700,31200,31300,31300,0.0430622009569376,47018.5,168110,2.575401171879154,0.0035721393034825,1000,1
2021-12-15,파라텍,033540,20211215,2390,2430,2600,308412,237286,169011,109083,98276,160312,55217,78207,183013,106653,318962,2190,2230,2440,2440,2450,2340,2380,2385,2395,2370,0.0167364016736402,140141.7,318962,1.2759963665347285,0.0159198962685492,170,1
2021-12-15,SK증권,001510,20211215,1015,1015,1060,2985614,2854129,4869960,3666904,5275170,3644871,2672963,3266513,4140264,3080603,14029892,910,936,970,991,999,999,1000,1000,1000,1005,0.0,3337744.8,14029892,3.203404646155093,0.0771315405461743,45,1
2021-12-15,SK증권,001510,20211215,1015,1015,1060,2985614,2854129,4869960,3666904,5275170,3644871,2672963,3266513,4140264,3080603,14029892,910,936,970,991,999,999,1000,1000,1000,1005,0.0,3337744.8,14029892,3.203404646155093,0.0771315405461743,45,1
2021-12-15,한일화학,007770,20211215,15800,16300,17100,42410,34537,43349,46437,9165,29718,12270,24219,16944,29899,91543,14200,14500,15550,15000,15550,15200,15400,15350,15500,15350,0.0316455696202531,27614.9,91543,2.3149857504463167,0.0044467425025852,800,1
2021-12-15,제일약품,271980,20211215,31350,32700,33700,37361,32567,27859,26845,138116,32988,77214,33747,29788,24014,168110,29800,29600,30300,30000,30200,31100,31700,31200,31300,31300,0.0430622009569376,47018.5,168110,2.575401171879154,0.0035721393034825,1000,1
2021-12-15,한일화학,007770,20211215,15800,16300,17100,42410,34537,43349,46437,9165,29718,12270,24219,16944,29899,91543,14200,14500,15550,15000,15550,15200,15400,15350,15500,15350,0.0316455696202531,27614.9,91543,2.3149857504463167,0.0044467425025852,800,1
2021-12-15,파라텍,033540,20211215,2390,2430,2600,308412,237286,169011,109083,98276,160312,55217,78207,183013,106653,318962,2190,2230,2440,2440,2450,2340,2380,2385,2395,2370,0.0167364016736402,140141.7,318962,1.2759963665347285,0.0159198962685492,170,1
2021-12-16,삼성출판사,068290,20211216,33350,34000,35850,271673,151572,109352,103194,75057,72638,66789,29666,36288,45492,291223,33050,34600,33100,33400,33700,34100,33650,34300,33800,33050,0.0194902548725637,95207.9,291223,2.058811296121436,0.0002945368171021,1850,1
2021-12-16,텔레칩스,054450,20211216,16200,16800,18400,263792,294770,333196,377320,1936274,160098,123830,399733,156322,170283,3268038,14200,15000,15200,15600,15850,15750,15750,15750,15900,15850,0.0370370370370369,406373.5,3268038,7.041956476000527,0.0046098279631213,1600,1
2021-12-16,하나마이크론,067310,20211216,21700,19000,19600,1916902,1027812,978786,945302,606620,419426,314318,353528,298931,385956,1149097,22200,23250,23250,22450,22100,21800,21800,21950,21650,21600,-0.1244239631336405,688122.5,1149097,0.6699017980083488,-0.00381518549176,600,1
2021-12-16,삼성출판사,068290,20211216,33350,34000,35850,271673,151572,109352,103194,75057,72638,66789,29666,36288,45492,291223,33050,34600,33100,33400,33700,34100,33650,34300,33800,33050,0.0194902548725637,95207.9,291223,2.058811296121436,0.0002945368171021,1850,1
2021-12-16,하나마이크론,067310,20211216,21700,19000,19600,1916902,1027812,978786,945302,606620,419426,314318,353528,298931,385956,1149097,22200,23250,23250,22450,22100,21800,21800,21950,21650,21600,-0.1244239631336405,688122.5,1149097,0.6699017980083488,-0.00381518549176,600,1
2021-12-16,텔레칩스,054450,20211216,16200,16800,18400,263792,294770,333196,377320,1936274,160098,123830,399733,156322,170283,3268038,14200,15000,15200,15600,15850,15750,15750,15750,15900,15850,0.0370370370370369,406373.5,3268038,7.041956476000527,0.0046098279631213,1600,1
2021-12-17,엘아이에스,138690,20211217,4700,5120,5600,213571,93774,109972,168794,64047,202231,114282,232628,205536,129217,656633,4650,4750,4495,4170,4350,4390,4490,4615,4555,4665,0.0893617021276595,141043.5,656633,3.655535349023528,0.0006841462963648,480,1
2021-12-17,대창,012800,20211217,1775,1830,1965,424521,429732,425946,535638,273576,246786,366380,275426,272128,359471,8752467,1710,1725,1760,1760,1760,1760,1780,1735,1745,1760,0.0309859154929577,325209.8,8752467,25.913294125822777,0.0677856681730144,135,1
2021-12-17,엘아이에스,138690,20211217,4700,5120,5600,213571,93774,109972,168794,64047,202231,114282,232628,205536,129217,656633,4650,4750,4495,4170,4350,4390,4490,4615,4555,4665,0.0893617021276595,141043.5,656633,3.655535349023528,0.0006841462963648,480,1
2021-12-17,대창,012800,20211217,1775,1830,1965,424521,429732,425946,535638,273576,246786,366380,275426,272128,359471,8752467,1710,1725,1760,1760,1760,1760,1780,1735,1745,1760,0.0309859154929577,325209.8,8752467,25.913294125822777,0.0677856681730144,135,1
2021-12-20,재영솔루텍,049630,20211220,1000,1045,1080,412574,446235,839991,319499,272876,444860,438642,260004,197486,279396,3183361,1005,1010,995,997,998,997,1000,995,996,965,0.0449999999999999,363324.7,3183361,7.761752228791492,-0.1783449587824975,35,1
2021-12-20,씨티케이,260930,20211220,11050,11300,13800,62066,59013,32226,60048,41826,69481,48620,300041,159196,346684,2489775,9990,10100,10100,10000,10050,9990,9970,10050,10500,10500,0.0226244343891401,84631.7,2489775,28.41894112962401,0.0094497769365959,2500,1
2021-12-20,씨티케이,260930,20211220,11050,11300,13800,62066,59013,32226,60048,41826,69481,48620,300041,159196,346684,2489775,9990,10100,10100,10000,10050,9990,9970,10050,10500,10500,0.0226244343891401,84631.7,2489775,28.41894112962401,0.0094497769365959,2500,1
2021-12-20,재영솔루텍,049630,20211220,1000,1045,1080,412574,446235,839991,319499,272876,444860,438642,260004,197486,279396,3183361,1005,1010,995,997,998,997,1000,995,996,965,0.0449999999999999,363324.7,3183361,7.761752228791492,-0.1783449587824975,35,1
2021-12-21,NPC,004250,20211221,7290,7400,9470,1009748,426559,408933,599489,2412247,4365010,1125579,744193,1485577,2511361,44461195,6530,6370,6370,6480,6670,7120,6930,6910,6860,6950,0.0150891632373113,1258680.5,44461195,34.32365441428544,0.008954105430577,2070,1
2021-12-21,NPC,004250,20211221,7290,7400,9470,1009748,426559,408933,599489,2412247,4365010,1125579,744193,1485577,2511361,44461195,6530,6370,6370,6480,6670,7120,6930,6910,6860,6950,0.0150891632373113,1258680.5,44461195,34.32365441428544,0.008954105430577,2070,1
2021-12-21,영화테크,265560,20211221,16350,17200,18500,71290,109417,53218,63406,80296,944614,88567,118912,73716,98040,3433882,15950,15900,15800,15800,15950,16300,16200,16300,16200,16300,0.0519877675840978,162193.6,3433882,20.171501218297145,0.0117424242424243,1300,1
2021-12-21,영화테크,265560,20211221,16350,17200,18500,71290,109417,53218,63406,80296,944614,88567,118912,73716,98040,3433882,15950,15900,15800,15800,15950,16300,16200,16300,16200,16300,0.0519877675840978,162193.6,3433882,20.171501218297145,0.0117424242424243,1300,1
2021-12-22,제주반도체,080220,20211222,6280,6460,6850,26672398,4173424,3907136,4614607,1793628,1826662,7200992,1754307,2007281,2624885,11659005,6630,6520,6390,6590,6370,6400,6470,6310,6020,6120,0.0286624203821657,5395728.5,11659005,1.1607842203328058,-0.0130876068376068,390,1
2021-12-22,티엘아이,062860,20211222,6070,6320,7630,3960,6420,7548,4659,9348,2914,37995,4921,159264,34327,415080,6310,6300,6260,6280,6200,6110,6020,6210,6270,5800,0.0411861614497528,24465.9,415080,15.965654237121871,-0.012767425810904,1310,1
2021-12-22,제주반도체,080220,20211222,6280,6460,6850,26672398,4173424,3907136,4614607,1793628,1826662,7200992,1754307,2007281,2624885,11659005,6630,6520,6390,6590,6370,6400,6470,6310,6020,6120,0.0286624203821657,5395728.5,11659005,1.1607842203328058,-0.0130876068376068,390,1
2021-12-22,티엘아이,062860,20211222,6070,6320,7630,3960,6420,7548,4659,9348,2914,37995,4921,159264,34327,415080,6310,6300,6260,6280,6200,6110,6020,6210,6270,5800,0.0411861614497528,24465.9,415080,15.965654237121871,-0.012767425810904,1310,1
2021-12-23,덱스터,206560,20211223,29550,30400,31500,3143873,2012654,1735081,1977529,1937984,1221854,975634,1740758,1483824,1400351,3066984,30500,30300,30500,30150,28900,29300,29000,29950,28500,29350,0.0287648054145515,1626069.1,3066984,0.8861338672507828,-0.0030408800042307,1100,1
2021-12-23,오션브릿지,241790,20211223,16200,16900,17900,85550,73192,261519,62307,40861,208714,100315,85498,234142,117435,433338,14300,13950,14550,14900,14700,14950,15500,15150,14900,15950,0.0432098765432098,116999.8,433338,2.7037499209400355,0.0044996186763833,1000,1
2021-12-23,덱스터,206560,20211223,29550,30400,31500,3143873,2012654,1735081,1977529,1937984,1221854,975634,1740758,1483824,1400351,3066984,30500,30300,30500,30150,28900,29300,29000,29950,28500,29350,0.0287648054145515,1626069.1,3066984,0.8861338672507828,-0.0030408800042307,1100,1
2021-12-23,오션브릿지,241790,20211223,16200,16900,17900,85550,73192,261519,62307,40861,208714,100315,85498,234142,117435,433338,14300,13950,14550,14900,14700,14950,15500,15150,14900,15950,0.0432098765432098,116999.8,433338,2.7037499209400355,0.0044996186763833,1000,1
2021-12-24,카프로,006380,20211224,4355,4540,5220,77502,175144,179042,143083,174444,356496,302341,422450,14208566,2660445,9176517,3830,3830,3735,3660,3625,3550,3540,3595,3960,4205,0.0424799081515498,1604428.8,9176517,4.719491572327796,0.0039781768583769,680,1
2021-12-24,타이거일렉,219130,20211224,17400,17850,22600,56578,25559,14574,11467,42796,24833,38163,18687,16772,93976,1878140,15900,16500,16050,15950,16100,16400,16600,16150,16200,16300,0.0258620689655173,27202.9,1878140,68.04190362056987,0.0043791859866049,4750,1
